,class_sms,sms
2607,ham,"&SAM,EACHOTHER,MEET,CAN,HOUSE"
2608,ham,":-),yeah!,Lol.,Luckily,didn,have,starring,role,like,you!"
2609,ham,"Hello,madam,how,are,you,?"
2610,ham,"Awesome,,text,when,you,restocked"
2611,ham,"usual..iam,fine,,happy,&amp;,doing,well..:)"
2612,spam,"Knock,Knock,Txt,whose,there,enter,weekly,draw,£,gift,voucher,store,choice,www.tkls.com,age,stoptxtstop£./week"
2613,ham,"Yes,all,innocent,fun:-)"
2614,ham,"Thanks,for,sending,this,mental,ability,question.."
2615,ham,"Sir,,hope,your,day,going,smoothly,really,hoped,wont,have,bother,you,about,this,have,some,bills,that,can,settle,this,month,out,all,extra,cash,know,this,challenging,time,for,you,also,but,have,let,you,know."
2616,ham,"marrow,only.,Wed,aha."
2617,ham,"went,hon,lab,but,one,there."
2618,ham,"cant,pick,the,phone,right,now.,Pls,send,message"
2619,ham,"Hey,pple,$,for,nights...Excellent,location,wif,breakfast,hamper!!!"
2620,spam,"<Forwarded,from,-,this,your,Mailbox,Messaging,SMS,alert.,You,have,matches.,Please,call,back,retrieve,your,messages,and,matches,ccp/min"
2621,ham,"How,come?"
2622,ham,"Lol!,Nah,wasn,too,bad,thanks.,Its,good,home,but,its,been,quite,reality,check.,Hows,day,been?,Did,anything,with,website?"
2623,ham,lor...
2624,ham,"coming,home,dinner."
2625,ham,above;
2626,spam,"FREE,RING,TONE,just,text,""POLYS,.,Then,every,week,get,new,tone.,yrs,only."
2627,ham,"Unni,thank,you,dear,for,the,recharge..Rakhesh"
2628,ham,"know,lacking,most,this,particular,dramastorm,details,but,for,the,most,part,not,worried,about,that"
2629,ham,"Haha...,They,cant,what,the,most,tmr,forfeit...,haha,how?"
2630,ham,"Hey,there!,Glad,better,now,hear,treated,urself,digi,cam,good,off.,Have,fab,new,year,coupla,wks!"
2631,ham,"way,going,back,there!"
2632,spam,"URGENT!,Your,mobile,xxx,WON,£,,Bonus,Caller,Prize,//!,This,the,attempt,reach,YOU!,Call,ASAP!,BOXNQP,,ppm"
2633,ham,"WILL,CAL,YOU,SIR,meeting"
2634,ham,"That,what,love,hear,see,you,sundayish,,then"
2635,ham,"Sorry,thangam,,very,very,sorry,held,with,prasad."
2636,ham,"Tiwary,rcb.battle,between,bang,and,kochi."
2637,ham,"Thank,god,they,are,bed!"
2638,ham,"don,have,cancer.,Moms,making,big,deal,out,regular,checkup,aka,pap,smear"
2639,ham,"gobi,arts,college"
2640,ham,"Why,she,wants,talk"
2641,ham,"Pandy,joined,technologies,today,got,job.."
2642,spam,"You,are,guaranteed,the,latest,Nokia,Phone,iPod,player,£,prize!,Txt,word:,COLLECT:,!,IBHltd,LdnWH/Mtmsgrcvd"
2643,ham,"They,can,try!,They,can,get,lost,fact.,Tee,hee"
2644,ham,"!,You,just,spoke,MANEESHA,like,know,you,were,satisfied,with,the,experience.,Reply,Toll,Free,with,Yes."
2645,ham,"friends,use,call,the,same."
2646,ham,"Sorry,call,later"
2647,ham,",,its,olowoyey@,usc.edu,have,great,time,argentina.,Not,sad,about,secretary,,everything,blessing"
2648,ham,"taxt,massage....tie-pos,argh!,Lool!"
2649,ham,",,can,please,get;,dollar,loan,from,you,pay,you,back,mid,february.,Pls."
2650,ham,"You,might,want,pull,out,more,just,case,and,just,plan,not,spending,you,can,don,have,much,confidence,derek,and,taylor,money,management"
2651,ham,"you,like,shaking,your,booty,the,dance,floor?"
2652,ham,"Text,when,you,get,off,,don,call,phones,having,problems"
2653,ham,"need,for,the,drug,anymore."
2654,ham,"Sorry,was,thought,calling,you,lot,times:)lil,busy,will,call,you,noon.."
2655,ham,"Its,sarcasm,scarcasim"
2656,ham,"Great,have,run,now,ttyl!"
2657,ham,"Feel,like,trying,kadeem,again"
2658,ham,"Dai;,naal,eruku."
2659,ham,"Not,yet,chikku..wat,abt?"
2660,ham,...
2661,ham,"Want,finally,have,lunch,today?"
2662,ham,"you,know,when,dad,will,back?"
2663,spam,"Hello,darling,how,are,you,today,would,love,have,chat,,why,dont,you,tell,what,you,look,like,and,what,you,are,sexy?"
2664,spam,"FREE,for,week,Nokia,tone,mob,every,week,just,txt,NOKIA,Get,txting,and,tell,mates,www.getzed,POBox,norm/tone,+"
2665,ham,"remains,bro,amongst,bros"
2666,ham,"meeting,nite,tmr?"
2667,ham,"*,Was,nice,day,and,,impressively,was,sensible,,went,home,early,and,now,feel,fine,just,boring?!,When,yours,can,remember."
2668,ham,"Why.,You,looking,good,only:-).."
2669,spam,"Wanna,get,laid,nite?,Want,real,Dogging,locations,sent,direct,mobile?,Join,the,largest,Dogging,Network.,Txt,PARK,now!,Nyt.,eca,£./msg"
2670,spam,"tried,contact,you,your,response,our,offer,new,nokia,fone,and,camcorder,hit,reply,call,for,delivery"
2671,ham,"Yes.,They,replied,mail,going,the,management,office,later.,Plus,will,bank,later,also,wednesday."
2672,ham,"That,cool,come,like;,ish"
2673,ham,"Super,msg:)nalla,timing."
2674,ham,"Good,afternoon,boytoy,...,How,are,you,feeling,today,?,Better,hope?,Are,you,being,good,boy?,Are,you,obedient,,slave,you,please,your,Queen?"
2675,ham,"will,good,combination!"
2676,ham,"sick,needy,want,you,!!,*pouts*,*stomps,feet*,Where,are,you,?!,*pouts*,*stomps,feet,want,slave,want,him,now,!!"
2677,ham,"train,back,from,northampton,afraid,not!"
2678,ham,"Where,abj,are,you,serving.,Are,you,staying,with,dad,alone."
2679,ham,"Was,playng,doors,game,and,racing,phone,lol"
2680,spam,"New,Tones,This,week,include:,)McFly-All..,,),Sara,Jorge-Shock..,),Will,Smith-Switch,order,follow,instructions,next,message"
2681,ham,"Solve,Case,Man,Was,Found,Murdered;DECIMAL;,AfterNoon.,,His,wife,called,Police.,,Police,questioned,everyone.,,Wife:,Sir,was,sleeping,,when,the,murder,took,place.,.Cook,was,cooking.,.Gardener,was,picking,vegetables.,.House-Maid,went,post,office.,.Children,went,play.,.Neighbour,went,marriage.,Police,arrested,murderer,Immediately.,Who?,Reply,With,Reason,Brilliant."
2682,ham,"bus,going,home..."
2683,ham,"got,call,from,landline,number,asked,come,anna,nagar,will,the,afternoon"
2684,ham,"okay.,Chasing,the,dream.,What,good.,What,are,you,doing,next."
2685,ham,"Yupz,oredi,booked,slots,weekends,liao..."
2686,spam,"URGENT,are,trying,contact.,Todays,draw,shows,that,you,have,won,£,prize,GUARANTEED.,Call,from,land,line.,Claim.,Valid,hrs,only"
2687,ham,"There,many,model..sony,ericson,also,der,luks,good,forgot,modl"
2688,ham,Okie
2689,ham,"Yes,know,the,cheesy,songs,from,frosty,the,snowman,:)"
2690,ham,",,vikky,witin;,mins,and,reply.."
2691,spam,"sports,fans,-,get,the,latest,sports,news,str,mobile,FREE,PLUS,FREE,TONE,Txt,SPORT,www.getzed,+,norm,txt"
2692,ham,"Hey,tmr,meet,bugis,?"
2693,spam,"Urgent,Urgent,have,FREE,flights,Europe,give,away,,call,Sept,&,take,friend,FREE.,Call,now,claim,.,BANNFWFLYppm"
2694,ham,"All,these,nice,new,shirts,and,the,only,thing,can,wear,them,nudist,themed;,you?"
2695,ham,"Hey,sexy,buns!,What,that,day,word,from,you,this,morning,think,you"
2696,ham,"And,whenever,you,and,see,can,still,hook,too."
2697,ham,"Nope,but,going,home,now,then,pump,petrol,lor...,Like,going,rain,soon..."
2698,ham,"Can,you,use,foreign,stamps,for,whatever,you,send,them,off,for?"
2699,spam,"FROM,LOST,£,HELP"
2700,ham,"baby,the,house.,How,come,you,dont,have,any,new,pictures,facebook"
2701,ham,"Feb,LOVE"",day.,Send,dis,all,""VALUED,FRNDS"",evn,comes,back,married,person,luv,ignore,dis,will,lose,luv,Evr"
2702,ham,"Hiya,,sorry,didn,hav,signal,haven,seen,heard,from,and,neither,has,,which,unusual,itself,put,the,case,and,get,him,sort,out!,Hugs,and,snogs."
2703,ham,"Omw,back,tampa,from,west,palm,,you,hear,what,happened?"
2704,ham,"Yup,more,already...,Thanx,printing,handing."
2705,spam,"FreeMsg:,Fancy,flirt?,Reply,DATE,now,&,join,the,UKs,fastest,growing,mobile,dating,service.,Msgs,rcvd,just,optout,txt,stop,.,Reply,DATE,now!"
2706,ham,"What,mean,they,come,chase,you,out,when,its,over,stated,you,can,watch,many,movies,you,want."
2707,ham,"now,only,took,tablets,.,Reaction,morning,only."
2708,spam,"Great,NEW,Offer,-,DOUBLE,Mins,&,DOUBLE,Txt,best,Orange,tariffs,AND,get,latest,camera,phones,FREE!,Call,MobileUpd,free,NOW,stoptxt"
2709,ham,"Nah,perpetual"
2710,ham,"Sorry,went,shop."
2711,spam,"Hope,you,enjoyed,your,new,content.,text,stop,unsubscribe.,help,Provided,tonesyou"
2712,ham,"Wen,lovable,bcums,angry,wid,,dnt,take,seriously..,Coz,being,angry,most,childish,true,way,showing,deep,affection,,care,luv!..,kettoda,manda...,Have,nice,day."
2713,ham,"Hey,you,still,want,for,yogasana?,Coz,end,cine,then,can,bathe,and,hav,the,steam,bath"
2714,ham,"Nope,not,drivin,neva,develop,photos,lei..."
2715,ham,"thinking,going,down,reg,for,pract,lessons..,Flung,advance..,Haha,wat,time,going?"
2716,ham,"Cool;,inches,long.,hope,you,like,them,big!"
2717,ham,"House-Maid,the,murderer,,coz,the,man,was,murdered,January,public,holiday,all,govt.instituitions,are,closed,including,post,office..understand?"
2718,ham,"Okie..,Thanx.."
2719,spam,"days,Euro,kickoff,will,kept,informed,all,the,latest,news,and,results,daily.,Unsubscribe,send,GET,EURO,STOP,."
2720,ham,"where,buy?,Juz,buy,when,get,there,lar."
2721,ham,lor...
2722,ham,"working,technical,support,:)voice,process."
2723,ham,"justbeen,overa,week,since,broke,and,already,our,brains,are,going,mush!"
2724,ham,"Tunde,,how,are,you,doing.,This,just,wishing,you,great,day.,Abiola."
2725,ham,"Nope,then..."
2726,ham,".,But,medical,missions,nigeria"
2727,ham,"not,having,not,any,movies,laptop"
2728,ham,"Whatsup,there.,Dont,want,sleep"
2729,spam,"Urgent,Please,call,from,landline.,£,cash,luxury,*,Canary,Islands,Holiday,await,collection,SAE,award.,MAQ.,ppm.,+,“"
2730,spam,"Urgent!,Please,call,from,your,landline,,your,complimentary,*,Lux,Costa,Del,Sol,holiday,£,CASH,await,collection.,ppm,SAE,James,,,EHRR"
2731,ham,"havent,lei..,Next,mon,can?"
2732,ham,"feeling,sleepy.,today,itself,shall,get,that,dear"
2733,ham,"How,dare,you,stupid,wont,tell,anything,you.,Hear,after,wont,talk,you:-."
2734,ham,"noe,ben,going?"
2735,ham,"Can,you,mag,meeting,this,avo,some,point?"
2736,ham,"meant,middle,left,right?"
2737,ham,"Really,crashed,out,cuddled,sofa."
2738,ham,"Chachi,tried,calling,now,unable,reach,give,missed,cal,once,tiz,msg,Kanagu"
2739,ham,"sent,you,the,prices,and,you,mean,the,"
2740,ham,"Are,you,this,much,buzy"
2741,ham,"Nothing.,Can..."
2742,spam,"don,know,and,don,know.,Send,CHAT,now,and,let,find,each,other!,Only/Msg,rcvd/Suite/Lands/Row/WJHL,LDN.,years,over."
2743,ham,"working,the,ringing,thing,but,have,whole,houseful,screaming,brats,pulling,hair,out!,Loving"
2744,ham,"But,family,not,responding,for,anything.,Now,room,not,went,home,for,diwali,but,one,called,and,why,not,coming,makes,feel,like,died."
2745,ham,"Tick,,tick,,tick,...,Babe"
2746,ham,"going,today,meeting?"
2747,ham,":)how,many,page,you,want?"
2748,ham,"had,just,now.onion,roast."
2749,ham,"Send,his,number,and,give,reply,tomorrow,morning,for,why,you,said,that,him,like,that"
2750,ham,"You,said,not,now,problem.,When,you,can.,Let,know."
2751,ham,"but,tell,half,come,need,prepare."
2752,ham,"Play,computer?,Aiyah,tok,lor?"
2753,ham,"Sat,right?,Okay,thanks..."
2754,ham,"Derp.,Which,worse,dude,who,always,wants,party,dude,who,files,complaint,about,the,three,drug,abusers,lives,with"
2755,ham,"Chinese,food,its,way.,When,get,fat,you,paying,for,lipo."
2756,ham,"outside,already."
2757,ham,"Have,good,trip.,Watch,out,for,.,Remember,when,you,get,back,must,decide,about,easter."
2758,ham,"are,watching,movie,netflix"
2759,ham,"What,time,out,until,prob"
2760,ham,"Can,meh?,Thgt,some,will,clash...,Really,dun,mind,dun,seen,have,lost,any,weight...,Gee..."
2761,ham,"dont,thnk,its,wrong,calling,between"
2762,ham,"not,sure,about,night,menu,know,only,about,noon,menu"
2763,ham,"ARR,birthday,today,wish,him,get,more,oscar."
2764,ham,"Say,this,slowly.?,GOD,LOVE,YOU,&amp,NEED,YOU,CLEAN,HEART,WITH,YOUR,BLOOD.Send,this,Ten,special,people,&amp,miracle,tomorrow,pls,pls..."
2765,ham,"Open,rebtel,with,firefox.,When,loads,just,put,plus,sign,the,user,name,place,,and,will,show,you,two,numbers.,The,lower,number,number.,Once,you,pick,that,number,the,pin,will,display,okay!"
2766,ham,"and,picking,them,from,various,points"
2767,spam,"Married,local,women,looking,for,discreet,action,now!,real,matches,instantly,your,phone.,Text,MATCH,Msg,cost,stop,txt,stop,BCMSFWCNXX"
2768,ham,"Wow,impressed.,Have,funs,shopping!"
2769,ham,"the,way,home"
2770,spam,"Burger,King,-,Wanna,play,footy,top,stadium?,Get,Burger,King,before,Sept,and,Large,Super,with,Coca-Cola,and,walk,out,winner"
2771,ham,"problem.,Talk,you,later"
2772,ham,"Then,sis,how?"
2773,ham,"Still,customer,place"
2774,spam,"How,come,takes,little,time,for,child,who,afraid,the,dark,become,teenager,who,wants,stay,out,all,night?"
2775,ham,"Dude,knw,also,telugu..thts,gud,,gud,nyt.."
2776,ham,"confirm,eating,esplanade?"
2777,ham,"Send,your,and,password"
2778,ham,"Kind.,Took,garage.,Centre,part,exhaust,needs,replacing.,Part,ordered,taking,fixed,tomo,morning."
2779,spam,"For,chance,win,£,cash,every,TXT:,ACTION,www.movietrivia,custcare."
2780,ham,"Well,might,not,come,then..."
2781,ham,"Long,after,quit,get,only,like,minutes,day."
2782,ham,"Then,its,most,likely,called,Mittelschmertz.,Google,you,dont,have,paracetamol,dont,worry,will."
2783,ham,"Well,this,right,gonna,have,get,and,check,today,steam,sales/pee,text,when,you,want,come,get,you"
2784,ham,"Just,arrived,,see,you,couple,days;"
2785,ham,",,wat,tht,incident?"
2786,ham,"Yeah,get,the,unlimited"
2787,ham,"cThen,thk,shd,enuff..,Still,got,conclusion,contents,references,doing,contents,cover.."
2788,ham,"Forgot,takes,years,shower,,sorry.,Where,you/your,phone,dead,yet?"
2789,ham,"got,wat,buy,tell,then,need,come,again."
2790,ham,"When,you,are,big..|,God,will,bring,success."
2791,spam,"Bin,Awarded,Play,Instant,Cash.,Call,Claim.,EVERY,Player,Wins,Min,£-£.,OptOut"
2792,ham,"stayin,here,extra,week,,back,next,wed.,How,did,the,rugby,this,weekend,and,and,soon,"""
2793,ham,"Well,there,still,bit,left,you,guys,want,tonight"
2794,ham,"Not,from,this,campus.,Are,you,the,library?"
2795,ham,"The,affidavit,says,Twiggs,,division,,courtroom;TIME,double,check,and,text,you,again,tomorrow"
2796,ham,"How,will,creep,you,now;"
2797,ham,"Tell,your,friends,what,you,plan,Valentines,day;URL;"
2798,ham,"get,there,before,you,after,your,ten,billion,calls,and,texts,help,god"
2799,ham,"Purity,friendship,between,two,not,about,smiling,after,reading,the,forwarded,message..Its,about,smiling,just,seeing,the,name.,Gud,evng,musthu"
2800,ham,"told,him,that,returned.,That,should,order."
2801,ham,"House-Maid,the,murderer,,coz,the,man,was,murdered,January,public,holiday,all,govt.instituitions,are,closed,including,post,office.."
2802,ham,"Depends,where,going,lor."
2803,ham,"And,smile,for,right,now,you,and,the,world,will,wonder,what,you,are,smiling,about,and,think,your,crazy,and,keep,away,from,you,...,*grins*"
2804,spam,"FreeMsg>FAV,XMAS,TONES!Reply,REAL"
2805,ham,"Lil,fever:),now,fine:)"
2806,ham,"think,all,still,car"
2807,ham,"Can,not?"
2808,spam,"December,only!,Had,your,mobile,mths+?,You,are,entitled,update,the,latest,colour,camera,mobile,for,Free!,Call,The,Mobile,Update,FREE"
2809,ham,"Yes,princess,want,catch,you,with,big,strong,hands..."
2810,ham,"yeah,forgot,can,only,take,out,shopping,once."
2811,ham,"you,asked,not,call,radio"
2812,ham,"Thinkin,about,someone,all,good,drugs,for,that"
2813,ham,"Say,this,slowly.?,GOD,LOVE,YOU,&amp,NEED,YOU,CLEAN,HEART,WITH,YOUR,BLOOD.Send,this,Ten,special,people,&amp,miracle,tomorrow,pls,pls..."
2814,ham,"Enjoy,the,showers,possessiveness,poured,loved,ones,,bcoz,this,world,lies,golden,gift,loved,truly.."
2815,ham,"Alright,you,sure,,let,know,when,you,leaving"
2816,ham,"Some,are,lasting,much,hours.,You,might,get,lucky."
2817,ham,"Genius,what.,How,your,brother.,Pls,send,his,number,skype."
2818,spam,"Poly,tones,ALL,mobs,direct,rply,with,POLY,TITLE,POLY,BREATHE,Titles:,CRAZYIN,,SLEEPINGWITH,,FINEST,,YMCA,:getzed,POBoxOWWQ"
2819,ham,"Thk,some,find,wtc,too,far...,Weiyi,not,goin,rest,dunno,yet,goin,dinner,den,might,able,join..."
2820,ham,"Don,forget,who,owns,you,and,who,private,property,you,are,...,And,good,boy,always,..,*passionate,kiss*"
2821,spam,"INTERFLORA,not,too,late,order,Interflora,flowers,for,christmas,call,place,your,order,before,Midnight,tomorrow."
2822,ham,"god..taken,the,teeth,paining"
2823,spam,"ROMCAPspam,Everyone,around,should,responding,well,your,presence,since,you,are,warm,and,outgoing.,You,are,bringing,real,breath,sunshine."
2824,ham,"Then,ask,darren,pick,lor...,But,oso,sian,tmr,haf,meet,lect..."
2825,ham,"need,buy,lunch,for,eat,maggi,mee.."
2826,spam,"Congratulations,-,Thanks,good,friend,have,WON,the,£,,Xmas,prize.,claim,easy,,just,call,NOW!,Only,per,minute-national-rate"
2827,ham,lor...
2828,ham,"right,make,sure,that,loads,work,during,the,day!,got,really,nasty,cough,today,and,dry,shot,that,should,really,help!"
2829,ham,"Wife.how,she,knew,the,time,murder,exactly"
2830,spam,"Send,logo,lover,-,names,joined,heart.,Txt,LOVE,NAME,NAME,MOBNO,LOVE,ADAM,EVE,Yahoo!,POBoxWWQ,TxtNO,ads."
2831,ham,"Howz,that,persons,story"
2832,ham,"Thanx,sending,home..."
2833,ham,"Its,normally,hot,mail.,Com,you,see!"
2834,spam,"You,won,tkts,the,EURO,CUP,FINAL,£,CASH,collect,CALL,,POBOX,ppm"
2835,ham,"sick,still,can,shopping?"
2836,ham,"they,are,well,and,fine.,,BBD(pooja),full,pimples..even,she,become,quite,black..and,rite,here,its,too,cold,,wearing,sweatter.."
2837,ham,"Nice.nice.how,working?"
2838,ham,"reach,home,call."
2839,ham,"Were,trying,find,Chinese,food,place,around,here"
2840,ham,"Easy,mate,,*,guess,the,quick,drink,was,bit,ambitious."
2841,ham,"BABE,miiiiiiissssssssss,you,need,you,crave,you,!!!,:-(,...,Geeee,sad,without,you,babe,love,you,..."
2842,ham,thanx...
2843,ham,"aathi..where,are,you,dear.."
2844,ham,"Tunji,,how,the,queen?,how,are,you,doing.,This,just,wishing,you,great,day.,Abiola."
2845,ham,"Today,Yellow,rose,day,love,frndship,give,misscall,&amp;,send,this,frndZ,&amp;,See,how,many,miss,calls,get,get,missed,marry,Lover."
2846,ham,"Will,out,class,few,hours.,Sorry"
2847,ham,"Wat,time,finish,lect,today?"
2848,spam,"Free-message:,Jamster!Get,the,crazy,frog,sound,now!,For,poly,text,MAD,,for,real,text,MAD,.,crazy,sounds,for,just,GBP/week!,+only,apply"
2849,ham,"Sad,story,Man,-,Last,week,was'day,Wife,did,wish,Parents,forgot,did,Kids,went,work.,Even,Colleagues,did,not,wish,entered,cabin,said,,'',Happy'day,Boss,felt,special.,She,askd,lunch.,After,lunch,she,invited,her,apartment,went,there.,She,said,mind,into,the,bedroom,for,minute,sed,sexy,mood.,She,came,out,minuts,latr,wid,cake,Wife,Parents,Kidz,Friends,Colleagues.,All,screaming..,SURPRISE,!!,and,was,waiting,the,sofa..,...,.....,',NAKED...!"
2850,spam,"YOUR,CHANCE,REALITY,FANTASY,SHOW,call,now,=,Just,per,min,NTT,Ltd,Box,Croydon,national,=,rate,call"
2851,ham,"She,fine.,Good,hear,from,you.,How,are,you,dear?,Happy,new,year."
2852,ham,"Are,you,going,wipro,interview,today?"
2853,ham,"how,tall,are,you,princess?"
2854,ham,"doubt,you,could,handle,times,per,night,any,case..."
2855,ham,"Haha...,Hope,can,hear,the,receipt,sound,luck!"
2856,ham,"Your,gonna,the,death,gonna,leave,note,that,says,its,all,robs,fault.,Avenge."
2857,ham,"Japanese,Proverb,one,Can,too,Can,none,Can,must,Indian,version,one,Can,,LET,HIM,none,Can,LEAVE!!,And,finally,Kerala,version,one,can,,Stop,him,doing,none,can,,Make,strike,against,..."
2858,ham,"Today,not,workin,but,not,free,oso...,Gee...,Thgt,workin,fren,shop,?"
2859,ham,"life,when,you,face,choices,Just,toss,coin,not,becoz,its,settle,the,question,But,while,the,coin,the,air,will,know,what,your,heart,hoping,for.,Gudni"
2860,ham,"you,know,why,god,created,gap,between,your,fingers,that,,One,who,made,for,you,comes,&amp;,fills,those,gaps,holding,your,hand,with,LOVE..!"
2861,ham,"want,there,can,kiss,you,and,feel,you,next"
2862,ham,"not,all,happy,with,what,you,saying,doing"
2863,spam,"Adult,Content,Your,video,will,with,you,shortly"
2864,ham,"that,would,lovely,sure.,Think,about,wot,want,,drinkin,,dancin,,eatin,,cinema,,out,,about!,Wot,about,?"
2865,ham,"What,saying,you,haven,explicitly,told,nora,know,someone,probably,just,not,gonna,bother"
2866,ham,"says,and,get,your,ass,back,south,tampa,(preferably,kegger)"
2867,ham,"Smith,waste,wanna,gayle."
2868,ham,"Mum,sent,you,many,many,messages,since,got,here,just,want,know,that,you,are,actually,getting,them,enjoy,the,rest,your,day."
2869,ham,"Aight,,tomorrow,around"
2870,ham,"House-Maid,the,murderer,,coz,the,man,was,murdered,January,public,holiday,all,govt.instituitions,are,closed,including,post,office..understand?"
2871,spam,"YOUR,CHANCE,REALITY,FANTASY,SHOW,call,now,=,Just,per,min,NTT,Ltd,Box,Croydon,national,=,rate,call."
2872,ham,"actually,did,for,the,first,time,while,went,bed,not,too,long,after,spoke,with,you.,Woke,.,How,was,your,night?"
2873,ham,"See,you,there!"
2874,ham,"dont,understand,your,message."
2875,ham,"Crucify,not.,You,should,have,told,earlier."
2876,ham,"Idk.,You,keep,saying,that,you,not,,but,since,moved,keep,butting,heads,over,freedom.,responsibility.,And,tired,have,much,other,shit,deal,with,that,barely,keeping,myself,together,once,this,gets,added."
2877,ham,"Fuck,cedar,key,and,fuck,her,(come,over,anyway,tho)"
2878,ham,"twenty,past,five,said,will,this,train,have,been,durham,already,not,coz,reserved,seat"
2879,spam,"Hey,Boys.,Want,hot,XXX,pics,sent,direct,phone?,Txt,PORN,,,Hrs,free,and,then,just,per,day,stop,text,STOPBCM,WCNXX"
2880,ham,"still,painting,wall?"
2881,spam,"Last,Chance!,Claim,£,worth,discount,vouchers,today!,Text,SHOP,now!,SavaMob,,offers,mobile,SavaMob,POBOX,,MUZ.,£.,Sub."
2882,ham,"Printer,cool,mean,groovy.,Wine,groovying"
2883,ham,"Harish,rent,has,been,transfred,Acnt."
2884,ham,"Anything,lor,she,coming?"
2885,ham,"Cbe,really,good,nowadays:)lot,shop,and,showrooms:)city,shaping,good."
2886,ham,"still,attending,talks?"
2887,ham,"probs,hon!,How,doinat,the?"
2888,ham,"take,care"
2889,ham,"take,didn,have,the,phone,callon,Friday.,Can,assume,won,have,this,year,now?"
2890,ham,"battery,low,babe"
2891,ham,"Shuhui,has,bought,ron,present,swatch,watch..."
2892,ham,"Yeah,there,quite,bit,left,swing,tomorrow,when,get"
2893,ham,"Babe?,You,said,hours,and,been,almost,your,internet,down,?"
2894,ham,"sure,get,before,noon,and,see,what,what"
2895,ham,"...yesterday,was,cbe,."
2896,ham,"Went,ganesh,dress,shop"
2897,spam,"pdate_Now,-,Double,mins,and,txts,Orange,tariffs.,Latest,Motorola,,SonyEricsson,&,Nokia,&,Bluetooth,FREE!,Call,MobileUpd,calloptout/!YHL"
2898,ham,"collecting,laptop,then,going,configure,settings,izzit?"
2899,ham,"you,@,home,then,come,down,within,min"
2900,ham,"Aight,should,there,the,latest,,probably,closer,.,Are,jay,and,tyler,down,should,just,two,trips?"
2901,ham,"Come,aftr;DECIMAL;,..now,cleaning,the,house"
2902,spam,"cash-balance,currently,pounds,maximize,cash,now,send,CASH,only/msg,BOX,/,TCR"
2903,ham,"Bill:,Are,there,any,letters,for,expecting,one,from,orange,that,isn,bill,but,may,still,say,orange."
2904,ham,"Tell.,How,pain."
2905,ham,"DARLIN,HOPE,YOU,HAD,NICE,NIGHT,WISH,HAD,COME,CANT,WAIT,SEE,YOU,LOVE,FRAN,WANT,DIRTY,ANAL,SEX,AND,WANT,MAN,GANG,BANG"
2906,ham,".,You,don,know,either,did,clever,but,simple,thing,with,pears,the,other,day,,perfect,for,christmas."
2907,ham,"Helloooo...,Wake..!,""Sweet"",""morning"",""welcomes"",""You"",""Enjoy"",""This,Day"",""with,full,joy""..,""GUD,MRNG""."
2908,ham,ALRITE
2909,ham,"Why,must,sit,around,and,wait,for,summer,days,celebrate.,Such,magical,sight,when,the,worlds,dressed,white.,Oooooh,let,there,snow."
2910,spam,"URGENT!,Your,Mobile,number,has,been,awarded,with,£,prize,GUARANTEED.,Call,from,land,line.,Claim,.,Valid,hrs,only"
2911,ham,"How,you,guys,see,movies,your,side."
2912,ham,"Sorry,meeting,call,later"
2913,ham,"You,didn,have,tell,that...now,thinking.,Plus,going,stop,all,your,runs"
2914,ham,"Kindly,send,some,one,our,flat,before;DECIMAL;,today."
2915,spam,"Sorry,can,not,unsubscribe,yet.,THE,MOB,offer,package,has,min,term,weeks>,pls,resubmit,request,after,expiry.,Reply,THEMOB,HELP,more,info"
2916,ham,"Nothing,lor,bit,bored,too...,Then,dun,home,early,sleep,today..."
2917,ham,"What,time,should,tell,friend,around?"
2918,ham,"Yes.,that,will,fine.,Love,you,safe."
2919,ham,"Thanks,chikku..:-),gud,nyt:-*"
2920,ham,"car,when,picking?"
2921,ham,"Thanx,the,time,spent,geva,,its,bin,mint,Baby,and,all,want!xxxx"
2922,ham,",,any,way,could,pick,something,tonight?"
2923,ham,"not,sent,can,send."
2924,ham,"Fine,simply,sitting."
2925,ham,"Thts,god,gift,for,birds,humans,hav,some,natural,gift,frm,god.."
2926,ham,"Are,you,coming,day,for,class."
2927,ham,"done.,Just,studyn,library"
2928,ham,"enjoy,shows..."
2929,ham,Anything...
2930,ham,"Where,wuld,without,baby?,The,thought,alone,mite,break,and,don,wanna,crazy,but,everyboy,needs,his,lady,xxxxxxxx"
2931,ham,"Wat,dear,doing?,Sleeping?"
2932,ham,"',Test,...."
2933,ham,"Only,%,students,solved,this,CAT,question,'xam;,then,++=?????,Tell,the,answer,brilliant...thing,got,answr."
2934,ham,"you,know,anyone,otherwise,able,buy,liquor?,Our,guy,flaked,and,right,now,don,get,hold,somebody,its,just,loko,all,night"
2935,ham,"Yup,her,fren,lor,meeting,fren,."
2936,ham,"Yeah,got,one,lined,for"
2937,ham,"And,stop,wondering,""wow,she,ever,going,stop'ing,?!"",because,will,you,whenever,want,because,you,are,MINE,...,*laughs*"
2938,ham,"Lol,yep,did,that,yesterday.,Already,got,fireplace.,Now,its,just,another,icon,sitting,there,for."
2939,ham,"Hey,booked,the,pilates,and,yoga,lesson,already...,Haha"
2940,ham,"Are,you.,What,happen,behave,like,this"
2941,spam,"You,have,new,message.,Please,call,."
2942,ham,"supervisor,find,one,lor,thk,his,students,havent,ask,her,yet.,Tell,aft,ask,her."
